"","predictions"
"2444",-0.0611135215240716
"2445",-0.0031233055699117
"2446",-0.00724227171254841
"2447",9.6130737211217
"2448",0.759146919740292
"2449",0.0111667316358022
"2450",0.0272912888142154
"2451",0.008568277764618
"2452",-0.0914933775386675
"2453",0.279962551392767
"2454",0.0656460736995331
"2455",5.40222864387178
"2456",0.459746271995189
"2457",9.56593273682972
"2458",5.7750888073383
"2459",0.815634199613653
"2460",-0.0262038022142661
"2461",-0.0235520889648486
"2462",9.05594679061852
"2463",5.9233365392153
"2464",0.0120760168143071
"2465",7.63042858780454
"2466",-0.0874793917181279
"2467",-0.0552559322111918
"2468",7.66848240470421
"2469",0.0463934175491734
"2470",6.82677587247239
"2471",9.5262126745456
"2472",9.69282333670354
"2473",-0.0777573332982538
"2474",-0.0404196215097241
"2475",7.48932342519538
"2476",4.4057242123138
"2477",8.97122126318781
"2478",8.25169831074369
"2479",9.71698159363597
"2480",1.74584642145785
"2481",3.13174817513604
"2482",0.516618168556907
"2483",-0.0133660600809185
"2484",8.11056338551695
"2485",-0.0426791838967722
"2486",9.40777788090367
"2487",1.42371722115523
"2488",0.0302155602323924
"2489",9.11565054295792
"2490",1.61433010503162
"2491",6.34699233214896
"2492",0.0232564383151001
"2493",9.71541036895231
"2494",9.56910895478908
"2495",6.9008912759895
"2496",0.0188055908956074
"2497",-0.0583042379528094
"2498",0.0504572020554913
"2499",8.87284737100151
"2500",7.39093318210822
"2501",2.58964295985997
"2502",9.49809996660893
"2503",-0.0373959443651162
"2504",8.24684103950254
"2505",0.768682860955643
"2506",-0.13825297058952
"2507",8.30611014092933
"2508",0.0825819637692659
"2509",0.199882014030609
"2510",-0.0405617538682135
"2511",7.00998349461153
"2512",0.0703940221235706
"2513",0.035581474862194
"2514",-0.0988787742038556
"2515",0.0208759497045684
"2516",8.48656385882263
"2517",9.48511860229491
"2518",0.154310636403542
"2519",9.4383438098323
"2520",0.0210998317527616
"2521",1.23864031441843
"2522",5.4122559501209
"2523",7.39058026627932
"2524",2.83418490167653
"2525",0.0771463254677573
"2526",8.35679553884177
"2527",-0.114219261907298
"2528",9.61124307091987
"2529",9.73920896849687
"2530",0.0548783226161412
"2531",0.0148704379088481
"2532",-0.0510077437345085
"2533",-0.0690222464808654
"2534",0.00212400755427285
"2535",7.06903333798988
"2536",8.17196743004798
"2537",-0.0608290357817801
"2538",-0.049098402453516
"2539",1.58059257657674
"2540",0.0646674235526729
"2541",1.867347513732
"2542",7.99049987730972
"2543",-0.0954030632534666
"2544",0.000157050198122843
"2545",0.0197573813061698
"2546",0.0595540207399258
"2547",9.70167768196799
"2548",0.0881126308789323
"2549",-0.0394027574536048
"2550",-0.0483055094081855
"2551",0.0353320740871876
"2552",7.88689071946556
"2553",1.46685851504866
"2554",9.46336544314716
"2555",8.42798326494268
"2556",3.63901776282279
"2557",9.51393009143318
"2558",-0.0710316091588885
"2559",0.103312678436245
"2560",8.32149157310085
"2561",7.79996934356189
"2562",0.0404890276417077
"2563",0.0462157590959444
"2564",0.0309802233803138
"2565",0.12569197093607
"2566",0.0563577179217888
"2567",0.0813091001576234
"2568",7.84361696037358
"2569",0.896942541841518
"2570",-0.0139027358994477
"2571",0.0396342026473306
"2572",3.13032445121813
"2573",-0.077458553472926
"2574",-0.0590042256256512
"2575",5.84694754133079
"2576",-0.00761440638922875
"2577",6.95567367374645
"2578",-0.0667036450811223
"2579",7.5661919454837
"2580",0.0182856063746034
"2581",0.090613731462926
"2582",3.14743327694076
"2583",0.00430423472391167
"2584",0.0408841356362881
"2585",0.0180020004165655
"2586",0.0472113523650317
"2587",0.72942025996643
"2588",0.69007178976164
"2589",9.39617810024857
"2590",6.40939687264376
"2591",-0.0247024843564487
"2592",-0.118107044654772
"2593",9.41779871780334
"2594",0.395314160991175
"2595",0.044964067029553
"2596",-0.062615439379516
"2597",9.64972945996178
"2598",3.37399524327178
"2599",-0.0534369927346336
"2600",0.0395703240609306
"2601",0.727842552059602
"2602",0.363063044532712
"2603",0.300630720071099
"2604",0.0280638958782456
"2605",0.644663720254162
"2606",0.0305789011635535
"2607",0.00724922453252962
"2608",-0.0736391195303348
"2609",-0.0571729006232968
"2610",8.47307639649486
"2611",9.46380129095765
"2612",0.0290699214772369
"2613",0.1004091281126
"2614",1.55159142627423
"2615",0.0613732260905708
"2616",8.94947576341492
"2617",-0.0324777374046395
"2618",9.39437436168564
"2619",2.23199304849667
"2620",6.58958195056448
"2621",8.26694255005367
"2622",-0.00881004118688586
"2623",0.0703444332229355
"2624",8.43272818232342
"2625",3.73349813012482e-05
"2626",0.110275692208466
"2627",0.0466956704041108
"2628",0.0256636971929476
"2629",0.0406431978635047
"2630",8.96510174790589
"2631",-0.0278904151429933
"2632",0.0901945351572068
"2633",0.0324335052579647
"2634",-0.0288732740863101
"2635",0.0462992622620275
"2636",0.0701032239785319
"2637",4.25315265427611
"2638",-0.0374111182539736
"2639",-0.0567325677643344
"2640",0.0214941435099035
"2641",-0.00689386995217913
"2642",9.414844503121
"2643",8.37145820723542
"2644",7.53826932870119
"2645",1.48556131805613
"2646",0.0518489199825137
"2647",-0.0157627607853212
"2648",2.67440335576389
"2649",-0.0751912392478522
"2650",6.06041814356412
"2651",-0.0698960053589844
"2652",-0.0625302875224526
"2653",0.0272227912018333
"2654",-0.0329001155254539
"2655",5.79546071613842
"2656",-0.015998091281327
"2657",1.56932412352414
"2658",0.0239402855963616
"2659",0.0520091953324504
"2660",0.435548316543019
"2661",0.112363699090182
"2662",8.32503198330472
"2663",9.68356407536108
"2664",0.0362310572250392
"2665",0.134821082460035
"2666",-0.109291280192206
"2667",0.00296187475038257
"2668",5.62147201245567
"2669",8.31802814606919
"2670",8.1600242230204
"2671",0.315385153602906
"2672",5.51747137362352
"2673",-0.0503512076070143
"2674",-0.00198652603210529
"2675",8.96488766330362
"2676",6.92764272577453
"2677",0.0486022985114726
"2678",-0.0536570732639247
"2679",0.0784834193299492
"2680",0.106161036254625
"2681",0.131448523926617
"2682",0.00241584413065438
"2683",0.0716258451509991
"2684",0.0269140811511703
"2685",7.19465035171722
"2686",8.56277619060169
"2687",9.66641772316219
"2688",-0.0888881827415858
"2689",9.64953815846258
"2690",0.0620414587925588
"2691",0.0298772885968696
"2692",5.63875259064727
"2693",8.42092724731745
"2694",0.0383611151928833
"2695",-0.069647699662655
"2696",0.0307954477208129
"2697",0.000737106030456333
"2698",2.01575865288018
"2699",8.69873904408482
"2700",-0.0596376764858724
"2701",0.0297313950096596
"2702",9.64014580260862
"2703",0.00755227325976932
"2704",-0.0270507400908177
"2705",0.0489876618386873
"2706",-0.130810989982237
"2707",0.222770638927257
"2708",-0.153416977756114
"2709",0.0188284391072836
"2710",-0.0517728248692546
"2711",-0.00121718196390169
"2712",0.0259181825056037
"2713",0.00921614044231196
"2714",6.765668199009
"2715",-0.0442093755585662
"2716",0.0506164051758565
"2717",-0.0590665647011808
"2718",5.38210117735903
"2719",8.39833972537054
"2720",-0.0204362532259092
"2721",-0.102115963569648
"2722",-0.0304216228244149
"2723",-0.000514626269226625
"2724",8.24296155341942
"2725",7.91434554228332
"2726",3.74028676324557
"2727",-0.0360097049737061
"2728",0.0286885511584286
"2729",-0.105356594348972
"2730",-0.0326872568623047
"2731",-0.0177572846377098
"2732",-0.0387242192671154
"2733",0.262158150288527
"2734",9.74067345417862
"2735",1.73786439666601
"2736",0.0412673530919906
"2737",0.071698648794121
"2738",0.0758671408801464
"2739",5.31159908261835
"2740",0.0809758062342835
"2741",1.91520364270154
"2742",7.0501692736513
"2743",0.129340403227992
"2744",9.3468120136694
"2745",9.57435164368394
"2746",0.0613488287064509
"2747",0.066843818213664
"2748",7.49185240296606
"2749",5.36176638213311
"2750",5.49473492653822
"2751",2.37314957234433
"2752",8.14545916630274
"2753",1.50351400066199
"2754",-0.0216512629658777
"2755",0.060853111010407
"2756",0.0691069029565849
"2757",0.0086183417307616
"2758",0.133042819718882
"2759",0.473322435522819
"2760",-0.0174837187937692
"2761",3.07457365816896
"2762",2.70772493163058
"2763",0.0124224691285173
"2764",0.0227394272811485
"2765",-0.000770957365590568
"2766",6.43109680222848
"2767",-0.0322061073852892
"2768",0.660651728898067
"2769",0.147714439652353
"2770",0.0560132158840966
"2771",7.73047439515532
"2772",-0.0354872821036473
"2773",0.0236677061129128
"2774",9.67550157310083
"2775",0.0663189899877275
"2776",-0.00966661314557372
"2777",-0.0489178546489317
"2778",1.82554537908222
"2779",9.47607671435627
"2780",-0.0569067243858613
"2781",-0.0300568991680282
"2782",0.00746442922085984
"2783",-0.0602373464999058
"2784",1.56492749882983
"2785",-0.0127472997886808
"2786",0.0537442526643404
"2787",0.0279429478647552
"2788",1.54979376572871
"2789",0.0627554377610863
"2790",7.06235589909542
"2791",0.0536438429748027
"2792",9.40467301947773
"2793",3.55220769973059
"2794",-0.0397637283311323
"2795",-0.00357258418824197
"2796",-0.0024092155791558
"2797",1.483252286847
"2798",-0.0255528914869516
"2799",-0.0071506804041216
"2800",0.0436497841383789
"2801",2.55962934991304
"2802",-0.0366977253854648
"2803",0.0329118483418609
"2804",9.38363483023969
"2805",6.76920365869395
"2806",-0.00532822901897073
"2807",1.36319344090172
"2808",4.13304164663604
"2809",9.76295572575381
"2810",8.40869435131611
"2811",9.59312740151443
"2812",3.62519447470533
"2813",-0.0501517757679228
"2814",0.0133779177340623
"2815",4.27166804239432
"2816",9.06211733785861
"2817",-0.00598149912317333
"2818",-0.0424206738423312
"2819",9.66843366417582
"2820",0.0549659466208344
"2821",1.29696707862957
"2822",0.0412694236338646
"2823",-0.109785378885302
"2824",0.129546085243689
"2825",9.27239857992194
"2826",-0.0833324005210737
"2827",0.551206699601966
"2828",0.0563054467080217
"2829",0.239738222704916
"2830",7.21223811895693
"2831",0.00998322376867926
"2832",-0.114814769530723
"2833",6.04284694884499
"2834",0.0852861256672164
"2835",0.0717628154400713
"2836",0.0455963217627157
"2837",-0.0800762901969381
"2838",0.00711344065829106
"2839",3.03637777454381
"2840",8.45085440041602
"2841",0.0194347228628009
"2842",0.918337369410436
"2843",-0.0780214937222635
"2844",9.40163904544529
"2845",7.22853596711337
"2846",3.42921592965662
"2847",-0.0190657578513116
"2848",5.45580682202925
"2849",-0.0482642050343066
"2850",8.20285201543546
"2851",8.77973656470417
"2852",2.9157131321909
"2853",0.0591622473131826
"2854",0.0389313912584841
"2855",9.42034979214819
"2856",0.087632173449288
"2857",-0.0607729096291312
"2858",9.76405522009517
"2859",0.70477726531964
"2860",5.74035304915624
"2861",3.718598797191
"2862",4.68622098787824
"2863",-0.0176652976281438
"2864",0.251495121771285
"2865",9.72064473845829
"2866",0.189154762732853
"2867",2.66944596887847
"2868",1.8046427102571
"2869",0.472427111154567
"2870",6.66523099941472
"2871",0.0713734939247191
"2872",0.135599471081288
"2873",5.63211354678509
"2874",0.0274909772862036
"2875",-0.0371012931153442
"2876",4.29467215263381
"2877",-0.0723663423299855
"2878",2.72373368509634
"2879",0.018788454248293
"2880",9.73401686031698
"2881",-0.0155560039545031
"2882",8.60081727732588
"2883",9.39958405322517
"2884",0.249723639041764
"2885",-0.0281417099182432
"2886",1.49292232839187
"2887",3.81557172396931
"2888",5.52661627435961
"2889",9.39669917791064
"2890",9.36031773521652
"2891",-0.0245920144128778
"2892",-0.0616212028715623
"2893",-0.00899081683656831
"2894",0.0780482811330345
"2895",0.280439072249468
"2896",-0.0525480807759083
"2897",3.05609809002664
"2898",5.60894797943061
"2899",0.696409568280444
"2900",-0.00338649110642126
"2901",7.20009059515395
"2902",9.56023567889376
"2903",0.0139095510644166
"2904",9.4480222058099
"2905",-0.0759887031206661
"2906",0.0127827688953926
"2907",7.61873498665827
"2908",2.63661951145715
"2909",0.782802803183616
"2910",2.69141856115739
"2911",-0.0786042519369323
"2912",6.85117629467846
"2913",6.7618104029973
"2914",-0.00429603982357029
"2915",1.79098565294964
"2916",-0.0234150685389976
"2917",0.176277770338666
"2918",0.0564311609610985
"2919",-0.0305218041511146
"2920",0.0429188026153402
"2921",9.42762911670743
"2922",5.64745617297019
"2923",0.740744198475451
"2924",9.41834099155807
"2925",0.103782481368072
"2926",5.65273927768938
"2927",8.48497979015137
"2928",0.0590302972367064
"2929",0.105837175637816
"2930",7.01106943741329
"2931",9.67261906910439
"2932",-0.0168319352461497
"2933",-0.0552993271606372
"2934",-0.000125934754567691
"2935",-0.00740145382008143
"2936",2.53506850481071
"2937",6.55949158068459
"2938",3.16215943451
"2939",-0.0495337750975
"2940",0.012509745939847
"2941",9.14810359360226
"2942",3.68198470318926
"2943",0.255920273880403
"2944",0.294121826438064
"2945",-0.14300646408096
"2946",-0.0261029810366651
"2947",0.00398527820284804
"2948",0.0417303406651025
"2949",9.67115544353189
"2950",0.0183282064197421
"2951",-0.0302469704865959
"2952",4.10541285443436
"2953",-0.0634861415080426
"2954",-0.054909469101307
"2955",4.03594960399997
"2956",-0.0139420634067662
"2957",-0.00923649395290635
"2958",0.0914721434246454
"2959",0.0493785374290897
"2960",-0.00779853439725139
"2961",9.66869092726472
"2962",4.41007067023931
"2963",-0.0655115669588489
"2964",-0.0777735660083035
"2965",0.114836682367406
"2966",8.26820631339057
"2967",0.0634183010174394
"2968",2.79918226893833
"2969",-0.0154519514184246
"2970",0.771834289175836
"2971",-0.156373078764356
"2972",-0.0903126366904039
"2973",-0.0328672009200515
"2974",0.0293706623464622
"2975",0.0168879609258434
"2976",0.0408427463587313
"2977",-0.0663387870427581
"2978",2.61810572551935
"2979",-0.00280287989101351
"2980",9.37509476444049
"2981",-0.0597957945449318
"2982",-0.00316140070976066
"2983",0.0045244099207512
"2984",0.123423898861108
"2985",-0.0442844153027369
"2986",-0.0379112350558205
"2987",0.0138592192683522
"2988",-0.0180279573259824
"2989",-0.0132850327061412
"2990",8.38392598643644
"2991",-0.0864880608887574
"2992",0.047508690075159
"2993",0.0709828545864163
"2994",6.77638601350104
"2995",-0.0531139563140984
"2996",1.91642294925837
"2997",0.0296416833085818
"2998",0.0529522846226736
"2999",-0.0427988708217781
"3000",9.60836576265776
"3001",0.0389221734195762
"3002",2.06733640057742
"3003",0.0884013879579636
"3004",-0.0202594158616382
"3005",-0.016441537917968
"3006",-0.0203867268085745
"3007",2.909275337306
"3008",3.54231590216316
"3009",0.372239408956259
"3010",0.0256628098450849
"3011",0.0256118974253453
"3012",0.00135887367086613
"3013",-0.0178856480562541
"3014",1.38949156066637
"3015",0.0483552473105999
"3016",-0.0135864090436686
"3017",-0.0419553141793462
"3018",0.0667408439025324
"3019",0.0336301234426037
"3020",-0.0743438136878234
"3021",0.0611692483910276
"3022",3.03217232173955
"3023",9.73725772791319
"3024",7.16293291375289
"3025",4.19813911401657
"3026",0.0138448605138248
"3027",0.0396074523597387
"3028",0.0264591302893534
"3029",7.98601869775979
"3030",7.29986337791808
"3031",5.51784553988943
"3032",1.56436570029155
"3033",0.357666190172557
"3034",7.5863746428389
"3035",6.71205379322414
"3036",0.0160311451466284
"3037",-0.038930522242657
"3038",7.44698290125761
"3039",-0.0522119852576676
"3040",9.70036511944099
"3041",-0.042102793468224
"3042",9.64133399228894
"3043",0.0105401915929227
"3044",-0.0112793283136607
"3045",6.93869982283878
"3046",-0.11425951946826
"3047",0.0158848594528746
"3048",9.02025110972823
"3049",-0.0243835953045768
"3050",0.0621061796464423
"3051",0.000528952903313089
"3052",0.00419951915962225
"3053",0.940821406823912
"3054",-0.0216685698162628
"3055",3.61782799868701
"3056",0.0270339096467627
"3057",0.0240606361193422
"3058",9.6748704877653
"3059",0.263801568634159
"3060",-0.0943323446371673
"3061",0.0743289917681383
"3062",0.0556258964243651
"3063",-0.110169745173516
"3064",6.19753908279848
"3065",0.0104069764455085
"3066",-0.0200770151705885
"3067",1.46329597325966
"3068",-0.109161557515498
"3069",0.074774497606467
"3070",-0.0449448657200449
"3071",2.67061375799425
"3072",4.31236088913267
"3073",0.489957235514897
"3074",3.57668818404296
"3075",0.0945209928076306
"3076",9.70444518723518
"3077",-0.0450002036564116
"3078",0.0462360612747816
"3079",0.708498361462762
"3080",0.457409654071559
"3081",1.97402322484301
"3082",9.61906385876749
"3083",7.56639777248186
"3084",8.44946282681228
"3085",0.123062415214391
"3086",0.308291879542341
"3087",-0.0337977223527677
"3088",0.0456176436476501
"3089",0.049040436071821
"3090",-0.0139807742828697
"3091",0.0964684928056547
"3092",9.70624612937066
"3093",-0.047011559526861
"3094",1.42827264766985
"3095",-0.00591800053471512
"3096",7.10599641768622
"3097",0.0295673005200938
"3098",9.29035090000154
"3099",0.09175985503605
"3100",-0.0248053404745422
"3101",9.76846986725099
"3102",-0.0626285503109613
"3103",0.0318295546443023
"3104",9.71987766043847
"3105",8.8252256610746
"3106",0.0451796874211444
"3107",0.416421536915964
"3108",1.44606895596898
"3109",0.427175090340332
"3110",5.30285669779905
"3111",0.0107789287577466
"3112",5.33791126443064
"3113",0.013105821649955
"3114",7.36059914954373
"3115",0.11671281793964
"3116",-0.0239720724312402
"3117",4.6913807860705
"3118",9.42487466128206
"3119",-0.0266891318878588
"3120",0.61535307679835
"3121",0.0489856599978878
"3122",2.00356810381619
"3123",6.75814907428992
"3124",5.50833409409136
"3125",8.24658315098425
"3126",0.334293783287225
"3127",-0.0514966983832578
"3128",-0.0784925369536747
"3129",0.0345162841547505
"3130",0.267201932828171
"3131",6.87854292772779
"3132",0.0999015157045459
"3133",0.015865218432609
"3134",-0.062332207954736
"3135",-0.0361965369909052
"3136",0.0107093437138088
"3137",0.440511715800107
"3138",0.0126454365471737
"3139",1.34207450400532
"3140",-0.0774310385645251
"3141",-0.0458520331642306
"3142",-0.0206374205218599
"3143",0.0639010376347543
"3144",-0.11312630167764
"3145",0.236110611116907
"3146",0.056819979638332
"3147",5.4659418772852
"3148",0.446476126834603
"3149",-0.0163530745843706
"3150",-0.0199934043869386
"3151",0.0107144028094745
"3152",6.26017719810327
"3153",0.00117982834330029
"3154",-0.0129320146123892
"3155",9.40122881014657
"3156",4.25067102925598
"3157",-0.0380550433653693
"3158",3.68735843131138
"3159",8.78386610613745
"3160",9.63845435062536
"3161",0.0599697438434314
"3162",9.74083093010068
"3163",7.61354220084139
"3164",8.36112978455832
"3165",0.799869178525785
"3166",-0.0728351502810416
"3167",-0.0577847085139119
"3168",0.487179306710413
"3169",1.34339778980834
"3170",1.39488160989027
"3171",-0.0259984860468644
"3172",0.0423909300212455
"3173",-0.0681219883343407
"3174",-0.0279671684630584
"3175",1.48374511825171
"3176",1.01626561698938
"3177",-0.0005574977917247
"3178",0.00438583327864603
"3179",-0.00606959775245143
"3180",-0.00744372651819019
"3181",0.0257279132793815
"3182",-0.00783017259834243
"3183",0.0909506982220037
"3184",0.210088171062784
"3185",0.751783317729611
"3186",-0.00503763535410399
"3187",0.0285170348268088
"3188",1.67808441487155
"3189",0.007530528052395
"3190",0.0892468793291193
"3191",0.11425010269034
"3192",0.0393870635282537
"3193",-0.10984337671763
"3194",0.0387038103855715
"3195",8.29794281962944
"3196",8.43928202686855
"3197",0.351585516124716
"3198",-0.017846466875386
"3199",0.33071595282546
"3200",-0.0888207403922728
"3201",-0.0549755168757337
"3202",9.11832642693489
"3203",0.100318382256762
"3204",0.11134325067563
"3205",0.0647575387893074
"3206",8.27640065289962
"3207",-0.192175015595396
"3208",9.08140459253497
"3209",1.60110462176599
"3210",0.0460418243226054
"3211",9.7508256709656
"3212",8.06121095880659
"3213",3.64963475271924
"3214",-0.0376037061785913
"3215",-0.0871927700843859
"3216",1.52508514386901
"3217",0.26887236835252
"3218",0.0398869159031264
"3219",7.08471829260644
"3220",1.38850439835633
"3221",1.41871749624912
"3222",-0.0640680704810232
"3223",1.57746205876665
"3224",-0.120608974788191
"3225",0.582132178079838
"3226",0.0701010306209998
"3227",0.307707327457347
"3228",9.33932673294024
"3229",-0.0506402124866882
"3230",0.00191600388156619
"3231",0.0501879392084773
"3232",0.259161713901726
"3233",7.5724748605717
"3234",9.67358072063879
"3235",-0.116514466018433
"3236",-0.0204516348752485
"3237",-0.0155738002300365
"3238",0.0772064357724702
"3239",4.04331633757014
"3240",8.24607000935902
"3241",1.61336498921723
"3242",1.59857759275287
"3243",6.07958024496187
"3244",0.608163395097422
"3245",-0.0190535920925521
"3246",-0.0434861288511539
"3247",0.0457170287148327
"3248",0.29634525636778
"3249",0.321614827804359
"3250",0.105588303158531
"3251",0.0342175054610656
"3252",9.47607745293528
"3253",-0.0187996041760769
"3254",-0.0409235496586027
"3255",0.0213650325777913
"3256",-0.161543789865746
"3257",7.42983632078421
"3258",-0.0566666100340255
"3259",3.57980054095539
"3260",0.702802128958869
"3261",0.0274533176627227
"3262",2.38512778061128
"3263",-0.0401295785946274
"3264",6.67296276018016
"3265",0.00897724745938468
"3266",0.00878253608358688
"3267",0.00689714945940152
"3268",-0.00693328172748175
"3269",9.74434832501848
"3270",7.37028519566455
"3271",-0.0662514031363422
"3272",9.77100275677086
"3273",0.0733380131450528
"3274",-0.0828537462054247
"3275",5.49013103950314
"3276",-0.0729891426578459
"3277",9.72513823726483
"3278",9.76112434040413
"3279",0.80851638718117
"3280",-0.0743986796590133
"3281",0.0660391106214954
"3282",6.45492144676303
"3283",3.96875170077545
"3284",0.34430723904623
"3285",-0.0121684810204731
"3286",0.0219162834678677
"3287",0.000145257468290603
"3288",-0.0651463061197566
"3289",-0.155329068439787
"3290",5.79460362223292
"3291",2.9145891552821
"3292",9.64976575272518
"3293",5.59714998587287
"3294",8.07517080272033
"3295",-0.0117687415270896
"3296",-0.0341185616582718
"3297",9.64738569792011
"3298",2.29592374625429
"3299",-0.0465975341859258
"3300",0.129841112253355
"3301",-0.0820425209187866
"3302",1.53609494760818
"3303",0.0786264652666622
"3304",0.0091048699421382
"3305",0.0570306984281532
"3306",0.341618265112782
"3307",8.97704939854193
"3308",4.9123307495208
"3309",4.33966190745395
"3310",-0.0329536449860202
"3311",0.0207915155007077
"3312",0.775270448930885
"3313",-0.0316487435684004
"3314",3.55951857502292
"3315",-0.0703926856772129
"3316",9.61272287208746
"3317",9.75275693665039
"3318",5.59732522732145
"3319",-0.0094799648077331
"3320",0.038469369995326
"3321",0.628122079318603
"3322",-0.101030083112816
"3323",4.05129440178375
"3324",-0.0103262333312043
"3325",-0.0421669487961262
"3326",0.0348165001537654
"3327",-0.0285487885095562
"3328",-0.0618323158266225
"3329",2.00210197082901
"3330",7.25136450964318
"3331",0.0236688134492375
"3332",9.77016240837856
"3333",-0.014984066167847
"3334",0.0312762863451954
"3335",-0.0456408859281926
"3336",0.0552868155359938
"3337",8.67211755932843
"3338",9.7327383052897
"3339",7.71052369294265
"3340",9.68996012457838
"3341",4.41020830571834
"3342",0.104355367888952
"3343",-0.0408632381907556
"3344",0.0229573682999899
"3345",0.198862810869976
"3346",3.66365141652052
"3347",0.0426642360423734
"3348",0.0328114923374881
"3349",0.113338319168822
"3350",-0.10665240824277
"3351",5.51534393960741
"3352",0.122494502691023
"3353",4.11693908437041
"3354",-0.00354158515541939
"3355",0.230781812558721
"3356",8.06762219783715
"3357",0.00795650401740978
"3358",-0.0516449126685647
"3359",-0.0922438679303395
"3360",-0.0970091369144189
"3361",-0.0353601850073635
"3362",0.0801292763249031
"3363",1.4974985011642
"3364",0.188672973115044
"3365",-0.036494677737141
"3366",0.0167483784209772
"3367",0.0824277380700273
"3368",9.57315957726084
"3369",0.00436255751068194
"3370",0.0578704877424745
"3371",4.35988825946892
"3372",0.0167303435846379
"3373",0.53196489021067
"3374",8.31251375126689
"3375",0.0811361784436423
"3376",6.76393132698467
"3377",-0.136825231932633
"3378",5.63680495547225
"3379",0.0236809576865164
"3380",9.69334689626279
"3381",-0.00920050144269552
"3382",3.63744636576929
"3383",0.0684583988675797
"3384",-0.0798245015373386
"3385",0.378867911535708
"3386",0.0835436848513533
"3387",-0.00432987558509735
"3388",4.46500107115381
"3389",1.36643125126556
"3390",-0.00293539226777799
"3391",0.210549795643723
"3392",5.78155785802699
"3393",6.75005232331678
"3394",0.000629141294419418
"3395",0.0937072866800034
"3396",-0.0022454760604054
"3397",7.49763118905206
"3398",-0.0106064578215222
"3399",9.76214412242
"3400",9.76251003799249
"3401",0.0220168846776012
"3402",9.42280694559849
"3403",0.00684112592458747
"3404",9.79034393551174
"3405",-0.0695427955101578
"3406",8.29887555417135
"3407",2.27769515379579
"3408",-0.00507990178509107
"3409",-0.0433408488852057
"3410",-0.0253055696876603
"3411",0.0496031806026084
"3412",1.90725851690398
"3413",2.75959849737047
"3414",-0.0243877745750879
"3415",-0.0933523933948844
"3416",0.0235215896039583
"3417",0.0424026978230982
"3418",0.00207317658464954
"3419",-0.0909369663457286
"3420",-0.0911505861587564
"3421",-0.0412827724397122
"3422",9.52247732178023
"3423",0.143368283674523
"3424",0.0551066126313408
"3425",0.308383322878648
"3426",-0.0252633517116518
"3427",-0.0175080042171504
"3428",9.60048222184487
"3429",5.69931017373099
"3430",7.01552422230353
"3431",-0.0281869107482755
"3432",7.51976407118518
"3433",7.71715032691219
"3434",8.4112593726533
"3435",0.0631235832040621
"3436",0.0322513110897592
"3437",-0.0745311764450625
"3438",1.76808596481387
"3439",0.377626736639714
"3440",-0.0754391415957923
"3441",0.0174864357412939
"3442",7.08194423827358
"3443",0.0358300308315186
"3444",5.52707080018454
"3445",0.0207154347285596
"3446",1.78111888779844
"3447",-0.0650490692994697
"3448",9.74284277462328
"3449",-0.0261675820536234
"3450",0.0392106123305914
"3451",1.7936123341718
"3452",0.313869117920439
"3453",-0.141502110454017
"3454",-0.0235911528138702
"3455",3.88814825363968
"3456",0.0398931117955114
"3457",-0.0284382534065351
"3458",-0.05187203303675
"3459",0.126839322417726
"3460",-0.09888541436225
"3461",0.0407210436364273
"3462",0.315475269918329
"3463",6.95405847652928
"3464",0.380303852686609
"3465",3.06373649278535
"3466",9.39971342939656
"3467",-0.0111287610778381
"3468",5.37435565559989
"3469",0.29275119858544
"3470",0.0251079461275513
"3471",-0.0339481631653974
"3472",-0.0420358210037223
"3473",0.0367302191241679
"3474",0.0198549499487715
"3475",-0.00239546837174186
"3476",8.29478200884932
"3477",0.0278531740017296
"3478",0.0674067995649818
"3479",0.210532974667002
"3480",-0.0455661752877143
"3481",9.64351622002103
"3482",9.44419103034541
"3483",0.470237742740278
"3484",0.0547783062452965
"3485",0.0842191709842065
"3486",3.15113257004536
"3487",-0.0293135984005374
"3488",0.027427734062047
"3489",0.205391875397696
"3490",0.134235016550754
"3491",-0.0188689500217516
"3492",-0.0111175404356314
"3493",-0.062240107255801
"3494",5.85470172080383
"3495",0.0566893182227271
"3496",-0.0100622874063433
"3497",0.19770389618549
"3498",-0.0746643405102137
"3499",0.0512003418143108
"3500",0.0833718190634996
"3501",7.25088684788492
"3502",2.03575662605344
"3503",0.0253293965360744
"3504",1.60234122582486
"3505",1.63226014364689
"3506",-0.0105102682471089
"3507",7.94006906589991
"3508",0.0804144782798375
"3509",9.41991581785814
"3510",0.0889364359046667
"3511",0.0479508439838765
"3512",7.9623619700217
"3513",9.72632506162108
"3514",-0.0292803706902981
"3515",-0.000480827601307776
"3516",4.59088309508528
"3517",-0.0112147276642661
"3518",0.0605376868781521
"3519",-0.0214214196254029
"3520",0.0513593859490703
"3521",0.0818983479579129
"3522",0.0089684992005758
"3523",0.0336475251196234
"3524",0.690957468184184
"3525",1.38548444319328
"3526",8.31696132287419
"3527",-0.0374394874005908
"3528",0.005392274472752
"3529",0.0472761127035064
"3530",-0.0179947970088992
"3531",-0.0861152739843925
"3532",-0.067283266712049
"3533",-0.0504124348048202
"3534",7.66513146274047
"3535",0.0198413072366372
"3536",0.046040648664014
"3537",1.41882397132487
"3538",-0.0526469531152431
"3539",8.28213615427867
"3540",8.15466000800131
"3541",6.65306738771697
"3542",0.0511650048236265
